,Unnamed: 0,description,img,tags,title
C9CCBF,30456,"Material: Tricoline 100% algodão 
Acompanha fofoquinha (calcinha) 
Valores: 
-1 2 3 4 anos - R$ 99,90 
-6 anos - R$ 109,90 
-8 10 anos - R$ 119,90 
*tamanhos maiores sob consulta 
 
*Disponível nos tamanhos: 
 
 - 1 Ano (38 cm de comprimento / 28 cm de busto de axila a axila) 
 
 - 2 Anos (42 cm de comprimento / 30 cm de busto de axila a axila) 
 
 - 3 Anos (47 cm de comprimento / 31 cm de busto de axila a axila) 
 
 - 4 Anos (50 cm de comprimento / 32 cm de busto de axila a axila) 
 
 - 6 Anos (55 cm de comprimento / 34 cm de busto de axila a axila) 
 
 - 8 Anos (60 cm de comprimento / 36 cm de busto de axila a axila) 
 
 - 10 Anos (65 cm de comprimento / 38 cm de busto de axila a axila)",https://img.elo7.com.br/product/main/1FFCE84/vestido-fantasia-magali-100-algodao-fantasia-monica.jpg,"fantasia magali,bela e a fera,festashowdaluna,vestido curto,vestido,vestido infantil,vestido monica e magali,vestido temático,fantasia mônica,vestido chapeuzinho,amarelo,4 anos,vestido magali,vestido bela e a fera,vermelho,roupa moana,magali,monica,festaminnie,vestido amarelo",Vestido Fantasia Magali -100% algodão
B6699A,30540,"Almofadas personalizadas com fotos 
 
***Anúncio referente a duas (2) almofadas ´personalizadas com nome e foto. 
 
Fazemos Personalizadas de qualquer tema, de festa, com qualquer personagem, com fotos, textos etc... 
 
Após a compra é definido como quer a estampa 
 
Tamanho da Almofada 30x30cm 
Almofada já vai com enchimento de Fibra siliconada (Antialérgico), bem fofinha 
 
***DÚVIDAS? Entra em contato agora!",https://img.elo7.com.br/product/main/1CDC413/2-duas-almofadas-personalizadas-presente-de-namorado-casal-almofada-personalizada-para-esposo.jpg,"presente personalizado para a amante,almofada personalizada com foto,presente dia dos namorados,almofada,almofada com nome e foto,lindo presente para mulher,personalizada,presente marido,presente para namorado,presente gay,almofada casal,almofada personalizada para cesta de cafe da manhã,presente,presente mickey,almofada para o marido,presente personalizado para a namorada,almofada para amante,lindo presente para esposo,almofada personalizada para namorado,presente casal,almofada personalizada para marido,lembrancinha namorados,lgbt,almofada personalizada,fotos casal,presente personalizado para marido,presente para namorado diferente,almofada para namorado,almofada com nome,almofada com foto,linda almofada com foto,personalizado,presente para namorada,lindos presentes,acessorio para cesta de cafe da manha",2 duas Almofadas Personalizadas Presente de Namorado casal
BB829C,30731,"Kit Decoração Hulk! 
Este kit contém peças para decorar o fundo da mesa do parabéns e a mesa, deixando uma decoração criativa e linda. 
Kit composto por: 
4 Display de mesa confeccionado em papel fotográfico 230 gramas 
- Medida aproximadamente 28 cm 
4 Quadros confeccionados em papel color plus 220 gramas e fundo confeccionado em papel foto 230 gramas.(Quadro 100% Papel Moldura e Imagem) 
- Medida 26 cm A x 19,5 cm C x 1,5 cm L 
 
1 Aplique A3 confeccionado em papel 230 gramas fosco 
- Medida 30 cm diâmetro 
 
-Prazo envio produtos 20 dias uteis, após confirmação do pagamento. 
-Envio da arte em até 3 dias uteis 
-Elaboramos em qualquer tema consulte. 
-MOVEIS, PAINEL e BOLO NÃO INCLUSOS.(Para valores de locação destas peças favor consultar no botão CONTATAR VENDEDOR)",https://img.elo7.com.br/product/main/1DAFC7A/kit-decoracao-hulk-kit-festa-hulk.jpg,"lembrancinhas,super herói,kitfestahulk,festa hulk,kit decoração,totem de mesa,l,decoração hulk,kit,quadrinho decorativo,kit festa,display de papel,super herois,decoração festa hulk,decoração dragon ball z,aplique a3,festa super herói,display hulk,festa,kit festa super herois,decoração,o incrivel hulk,display de mesa,kit festa decoração,kit festa decoração hulk,kit festa hulk,kit festa mundo bita",Kit Festa Hulk
8748DC,32105,"rede de dormir casal jeans de luxo 
varanda especial é toda artesanais rede de dormir descanso casal jaguaruana ? varanda especial tamanho do tecido: 2,70m x 1,60m punhos: 0,74m (cada) peso: 2,500 kg tamanho total: 4,50m (aproximadamente) capacidade de peso: 350kg rede de dormir casal jaguaruana",https://img.elo7.com.br/product/main/22C2C1A/rede-de-dormir-descanso-casal-luxo.jpg,"preço rede de dormir,rede dormir nylon,rede casal,rede de dormir casal,redes de varanda preços,rede para balançar,rede de dormir,rede descanso comprar,rede de descanso casal,rede artesanal nordestina,rede artesanal,comprar redes de dormir online,rede de balanço,rede de descanso,preço de rede de balanço,redes de dormir para vender,redes de dormir de luxo,descanso,onde comprar rede de descanso,redes de dormir atacado,rede de dormir descanso solteiro atacado,rede nordestina,extensor de rede de descanso,dormir,comprar rede de descanso,redes de dormir para revenda,comprar rede de dormir",Rede de dormir descanso casal luxo
64E905,32216,Painel para ser utilizado no fundo da mesa decorando o ambiente. Feito em PVC de 0.5mm,https://img.elo7.com.br/product/main/105BA17/painel-cha-de-revelacao-listras.jpg,"chá revelação,bonito,decoração chá revelação,azul,fundo,revelação,tag,fralda,painel de aniversario,menino,chá,silhueta,pvc,menina,rosa,fof,formatura,mesa chá revelação,personalizado,painel chá revelação,mesa,decoração,listras,painel",Painel - Chá de Revelação
64E365,32270,"Tubete Minnie Rosa personalizado com fitas, pérolas e imagem Minnie. 
*TUBETE INCLUSO NO VALOR*",https://img.elo7.com.br/product/main/1625EEF/tubete-minnie-rosa-tubete.jpg,"rosa,minie rosa,tubete minnie,personalizado,kit festa infantil personalizada,tubete personalizado minnie rosa,decoração festa barbie,minnie rosa,minnie,tubete,tubete minnie rosa,tubete mickey,festa minnie rosa,personalizados minnie",Tubete Minnie Rosa
C9FB99,32292,"Bem vindos á 352 Bolos & Doces Artesanais 
 
Nossos bolos e doces são elaborados com matéria prima de primeira qualidade, não utilizamos doces prontos para rechear nossos produtos. 
 
Nosso Kit Contém: 
10kg de Bolo Chantilly 
400 Doces Tradicionais 
 
Trabalhamos com varios temas e ocasiões. 
 
Para bolo personalizado com Topper e Papel de arroz tem um acréscimo de R$5,00 
 
Para recheios com frutas consultar valores. 
 
Se desejar um orçamento personalizado entre em contato, irá ser um prazer em te atender! 
 
Consulte as condições de entrega para sua região.",https://img.elo7.com.br/product/main/20040A9/kit-festa-100-pessoas-bolo-menino.jpg,"kit festa 50 pessoas,bolo de corte para 100 pessoas,mesversario,bolos de aniversario para 30 pessoas,chá de bebê,kit festa 100 pessoas,bolo 20 pessoas,bolo de brigadeiro,bolo cha de bebe chantilly,morango,marsa e o urso,bolo para ate 40 pessoas,bolo encomenda,bolo 100 pessoas,personalizado,kit festa,kit festa 30 pessoas,aniversário,naked brigadeiro,festa,encomenda bolo,bolo chantilly,carros,chantilly,bolo personalizado,papel de arroz,bolo menino,bolo de chantilly para 50 pessoas,bolo,bolo de leite ninho,bolo brigadeiro com morango,bolo 200 pessoas,bolo criança,bolo para 50 pessoas,topper",Kit Festa 100 Pessoas
CE24EF,32465,"Apliques Bonequinha Lol surprise em biscuit de 6 á 6,5 . Apliques fofinhos para sua imaginação mandar....",https://img.elo7.com.br/product/main/20ADBCB/lembrancinha-lol-surprise-lembrancinha-lol-surprise.jpg,"lembrancinha lol,biscuit,aplique lol surprise,lembrancinha lol surprise,biscuit lol,festa lol,festa lol surprise,aplique lol surprise em biscuit,bonequinha lol surprise,aplique lol,lembrança lol surprise,bonequinhas lol,lol surprise,lol,surprise,bonequinha lol surprise em biscuit,enfeite de mesa lol,lol biscuit,aplique",Aplique Lol Surprise em biscuit
C0EF57,32636,"PAINEL DECORATIVO PARA FESTAS 
 
ATENÇÃO: NÃO SERÁ ENVIADO NENHUMA MÍDIA FÍSICA POR CORREIOS OU TRANSPORTADORA, APENAS MÍDIA DIGITAL VIA E-MAIL!!! 
 
FORMATO: JPG (não enviamos arquivos editáveis) 
As imagens são enviadas em alta resolução 
Pode ser feito com nome e idade sem custo adicional 
 
OBS: Pode ocorrer variação de tonalidade das cores dependendo da configuração e resolução de cada monitor. 
 
 
 1. Arte digital - Como funciona? 
 
A arte digital é uma maneira rápida, prática e econômica para usar em um evento ou decoração da sua casa. Enviamos um arquivo digital (JPEG) em alta resolução diretamente para seu e-mail. Ou seja, nesta modalidade a arte não é enviada impressa, você deve imprimir em gráficas. 
 
2. Vantagens em adquirir arte digital: 
 
-Receber o arquivo SEM PAGAR FRETE; 
-O valor pago é muito mais ECONÔMICO; 
-PRATICIDADE: Em até 24 horas úteis você recebe seu pedido por e-mail 
 
3. Como e quando vou receber o meu arquivo? 
 
Após a confirmação do pagamento, você receberá o arquivo no e-mail cadastrado em seu pedido em até 24 horas úteis (não contamos finais de semana e feriados). Atenção: Nenhum produto físico será enviado, produto 100% digital.",https://img.elo7.com.br/product/main/1E8E09E/painel-digital-para-festas-infantis-hulk-1-mural-hulk.jpg,"painel incrível hulk,super herói,aníversário,animação,mural hulk,painel hulk,super heróis,decoração temática,festa,decoração de festa infantil hulk,banner,decoração festa hulk,painel,hulk,arte,mídia digital,jpg,festa hulk,tematicas,painel digital,painel de aniversario,arte digital,decoração,decoracao festa tema o incrivel hulk,arquivo digital,mural temático aniversário,infantil,painel aniversario hulk",Painel DIGITAL para festas infantis - Hulk 1
BE2568,32680,"Kit Festa Tema Bob o trem 
 
6 Tubetes com letras e números 
4 Tubetes com aplique bob o trem 
6 Cone Pirâmide 
50 Topper de doces 4 cm 
 
 
*** Fazemos todos os temas; 
 
Após a confirmação do pagamento, 48hrs úteis para envio do layout para aprovação. Após aprovação do layout até 5 dias úteis para envio do produto. 
 
** CARO CLIENTE: 
*** Por favor só clique em COMPRAR se realmente tiver interesse no produto. *** 
 
***Compras não concretizadas em 3 dias úteis, terão o pedido cancelado *** 
*** Caso tenha alguma dúvida, favor contatar vendedor ***",https://img.elo7.com.br/product/main/1E1DB37/kit-festa-bob-o-trem-liga-da-justica.jpg,"londres,monstros s,bob o trem,aniversário bob o trem,balão,cerâmica,porta guardanapo,frozen,sacola para balas,trenzinho,trava,rótulo bala,pocoyo,vela,rosinha,maquinário,almofadas chinelos,pássaros,topper,bob,astronauta,marmitnha,decoracao festa infantil bob o trem,urso,tag para docinho,lalaloopsy madagascar,patrol,chá revelação,carrinho de pipoca,mulher gato,personalizados aniversário,rótulo bolinha de sabão",Kit Festa Bob o trem
BCD702,32698,"Lindo Vestido Infantil com Estampa de Abacaxi 
Tecido: Algodão e Laço em Cetim. 
Vestido possui tule para ficar armado. 
TABELA DE MEDIDAS 
Tamanho -------Busto--- Comprimento 
01 ano-------------53----------49 
02 anos------------55----------53 
03 anos------------57----------56 
04 anos------------59----------61 
05 anos------------61----------65 
06 anos------------63----------68",https://img.elo7.com.br/product/main/1DE796F/vestido-infantil-frutas-vestido-de-festa-para-crianca.jpg,"vestido aniversario 1 ano,vestido infantil borboleta,vestido fruta,vestido de festa 1 aninho,vestidos infantil de festa de aniversario,vestido infantil estampa frutas,vestido infantil festa chuva de amor,vestido festa bebe 1 ano,vestido de festa tema chuva de amor,vestido infantil de abacaxi,vestido aniversário,vestidos 1 ano aniversario,vestido infantil tema chuva de amor,vestido frutas infantil,comprar vestido festa infantil,festa frutas,vestido infantil estampa abacaxi,vestidos de festa infantil para comprar,vestido estampa frutas infantil,vestido infantil,vestido 1 aninho,vestido festa 1 ano,vestido infantil frutas,vestidos infantil arrumado,roupa de festa infantil,vestido menina festa,vestido infantil jardim encantado,vestido festa menina,vestido bebe festa",Vestido Infantil Frutas
CC7942,33191,"LINDAS CANECAS PERSONALIZADAS DA MINNIE ROSA 
 
CANECAS DE ACRÍLICO RESISTENTES DE 1ª LINHA COM 350 ML. 
 
NÃO É ADESIVO E NEM SILK,,TRABALHO COM SUBLIMAÇÃO A QUENTE QUE É A IMPRESSÃO DIRETA NA CANECA COLORIDA DANDO UMA GRANDE RESISTÊNCIA NAS LAVAGENS. 
 
FAZEMOS PELO MESMO PREÇO DESENHOS COLORIDOS. 
 
ANTES DE COMPRAR,INFORME A DATA DA FESTA PARA SABER O PRAZO DE ENTREGA DOS CORREIOS. NÃO NOS RESPONSABILIZAMOS POR ATRASOS NA ENTREGA POR PARTE DOS CORREIOS. FAÇA SEU PEDIDO COM ANTECEDÊNCIA! 
 
PARA PEDIDOS ACIMA DE 100 UNIDADES(2 QUANTIDADES) FAZER OUTRO PEDIDO,POIS OS CORREIOS SÓ ACEITAM CAIXAS DE ATÉ 100 UNIDADES. 
 
PRAZO DE PRODUÇÃO É DE 20 DIAS UTEIS A PARTIR DA CONFIRMAÇÃO DE PAGAMENTO. 
 
NOSSOS PRODUTOS SÃO 100% VERIFICADOS ANTES DE MANDAR PARA OS CORREIOS,CASO QUEBRE ALGUM COPO,NÓS APENAS DEVOLVEMOS O DINHEIRO MEDIANTE FOTO DA QUANTIDADE QUEBRADA,POIS NÃO ENVIAMOS OUTROS NO LUGAR.",https://img.elo7.com.br/product/main/20697E3/canecas-de-acrilico-personalizadas-minnie-rosa-lembrancinha.jpg,"festa infantil,infantil,brinde,galinha,caneca de acrílico personalizada,acrílico,caneca personalizada,caneca,aniversário,transparente,caneca de acrílico,lembrancinhas,lembrança,rosa,galinha pintadinha,presente,festa,pintadinha,canecas personalizadas acrilico,minnie,personalizada,personalizado",Canecas De Acrílico Personalizadas MINNIE ROSA
5F23B9,33235,"Caixa mdf 15x15 pintada e adesivada uma mensagem na tampa, aromatizador de ambiente vidro cubo 120ml ,1 bisnaga de hidratante 30g, 1 toalha bordadPeço gentilmente que antes de REALIZAR O PEDIDO, encaminhe a sua dúvida ou pedido de CALCULO DO FRETE através do botão CONTATAR VENDEDOR que se encontra ao LADO DIREITO DE QUALQUER PRODUTO DA NOSSA LOJA caso esteja sendo acessado pelo COMPUTADOR ou ABAIXO DO BOTÃO COMPRAR PRODUTO caso esteja sendo acessado pelo CELULAR. 
Pedidos efetuados e não concretizados (Cancelados) por dúvidas ou pelo valor do frete para a sua região, atrapalham a divulgação da nossa loja, pois o Elo7 bloqueia a loja por pedidos cancelados. Obrigada Lediane",https://img.elo7.com.br/product/main/EF49E5/kit-para-pastor-a-hidratante.jpg,"decorada,caixa pastora,aromatizador,casamento,lembrancinha pastoral,convite madrinha,mdf,kit,pastor,toalet,lembrança para padres,toalha para pastor,pastora,caixa,toalha bordada,caixa convite padrinhos,hidratante,toillet,batismo",kit para Pastor (a)
416666,33403,"Lembrancinha Personalizada 
Caneca de Chopp 400ml de Acrílico 
 
Temos canecas de outras cores também! 
 
PRAZO DE PRODUÇÃO: APÓS A CONFIRMAÇÃO DO PAGAMENTO E APROVAÇÃO DO LAYOUT. 
 
PRAZO DE ENTREGA: DE ACORDO COM O CORREIO OU TRANSPORTADORA 
 
----- 
MÍNIMO DE 50 PÇS JÁ COM GRAVAÇÃO EM 01 COR PODENDO SER GRAVADO DOS DOIS LADOS DA CANECA PELO MESMO PREÇO DESDE QUE NA MESMA COR DE GRAVAÇÃO PARA AMBOS OS LADOS. 
-------- 
 
O frete é responsabilidade do comprador. 
 
Estamos localizados em São Paulo, se preferir pode retirar sua mercadoria de Segunda a Sexta. 
 
A TINTA SE FUNDE A CANECA NÃO DESCASCANDO NAS LAVAGENS! 
FEITAS COM MATÉRIA PRIMA VIRGEM E GRAVADA COM TINTA ATÓXICA. 
PROJETADAS PARA MANTER O LIQUIDO POR MAIS TEMPO GELADO. 
DESENVOLVEMOS A ARTE COM QUALQUER TEMA",https://img.elo7.com.br/product/main/9FE880/50-caneca-personalizada-para-15-anos-15-anos.jpg,"aniversário,convite 15 anos,lembrancinha de festa,copo personalizado,festa,lembrancinhas,caneca personalizada,lembrancinha 15 anos,personalizada,lembrancinha personalizada,personalizado,convite,cervejada,lembrancinha para festa de 15 anos,caneca de chopp,caneca,debutante,longdrink,15 anos,festa 15 anos,caneca de chopp personalizada,princesa",Caneca Personalizada Para 15 anos
8AFF54,33522,"Camiseta 100% Algodão Penteado 30.1 
Malha bem leve com um toque suave. 
Acabamentos de primeira linha nas costuras. 
Confecção própria com Qualidade Comprovada! 
 
Tamanhos 
 
Baby Looks Tamanho PP - 38 x 53 
Baby Looks Tamanho P - 39,5 x 56 
Baby Looks Tamanho M - 41,5 x 58 
Baby Looks Tamanho G - 45 x 60",https://img.elo7.com.br/product/main/15DB276/baby-look-arlequina-camiseta-feminina.jpg,"camiseta arlequina,esquadrão suicida,haloween,baby,fantasia arlequina,jessie,look arlequina,monstros sa,halloween,arlequina,toy story,topo moana,camiseta feminina,camiseta infantil,topo de bolo frozen,baby look,festa à fantasia,look",Baby Look Arlequina
CBD2FF,33765,Centros de Mesa confeccionados em EVA; cores e personagens podem ser mudados!,https://img.elo7.com.br/product/main/204F0AE/centro-de-mesa-eva-minecraft-tema.jpg,"festa,centro,tv,assitência,cores,eva minecraft,enfeite de mesa,enfeite,decoração minecraft,aniversário,tema,eva,personalizado,centro de mesa em eva,centro de mesa,minecraft,mesa,decoração de mesa minecraft,manicraft,decoração festa minecraft,arranjo,minecraft de eva,centro de mesa minecraft,criança,menino",Centro de Mesa EVA Minecraft
